21636895	FKK_Kontakte	OPEN	SUBSCRIBERS	2988	0
20699757	Knitting-Delight	RESTRICTED	SUBSCRIBERS	3983	0
12454063	freecycle-berlin	OPEN	ALL	2309	0
5776932	Framuc	RESTRICTED	SUBSCRIBERS	2248	0
12682481	modellstudiengang	OPEN	SUBSCRIBERS	2646	0
16822993	Thai-Ticker	RESTRICTED	ALL	2346	0
48555082	APCO25-DMR-DL	RESTRICTED	SUBSCRIBERS	1818	0
21647473	camsex-chat	RESTRICTED	ALL	2030	0
49656168	Tallrambolina205	OPEN	ALL	2830	0
81842144	beschimpfung	OPEN	ALL	774	0
13367352	Thai-Ticker-Kompakt	OPEN	ALL	1790	0
8974935	SID-HH	OPEN	MODERATORS	1595	0
11980292	Lachesis_Infos	RESTRICTED	SUBSCRIBERS	240	0
11917669	raglanvonoben	RESTRICTED	SUBSCRIBERS	1079	0
16573600	FanGroupMarianneamazinghair	OPEN	SUBSCRIBERS	1995	0
34450060	Ladykaijra	OPEN	ALL	1182	0
20403797	jh-newsletter	OPEN	ALL	746	0
30880088	unerzogen	RESTRICTED	SUBSCRIBERS	712	0
83809837	unbeschnitten_beschnitten	OPEN	ALL	752	0
5855966	linnhighendforum	OPEN	SUBSCRIBERS	945	0
18974150	D-STAR	RESTRICTED	SUBSCRIBERS	687	0
11675270	fans_von_susanne	RESTRICTED	MODERATORS	1718	0
3849675	Sockenstricker	RESTRICTED	SUBSCRIBERS	701	0
89763257	Thai-Ticker-News	OPEN	ALL	418	0
10602612	andranet_regional	OPEN	SUBSCRIBERS	606	0
11217982	ci-ruhr	RESTRICTED	SUBSCRIBERS	301	0
12262383	juristische_uebersetzer	RESTRICTED	SUBSCRIBERS	411	0
9013506	partnerdolm	OPEN	SUBSCRIBERS	543	0
24807869	femdom_domina	OPEN	ALL	662	0
86173669	Gabriele80H	OPEN	ALL	598	0
14695754	gospelchor_kettwig	RESTRICTED	SUBSCRIBERS	54	0
8395472	ANRB	RESTRICTED	SUBSCRIBERS	65	0
32714310	acr-ratingen	RESTRICTED	SUBSCRIBERS	53	0
18841906	BerlinJammaZ	RESTRICTED	SUBSCRIBERS	46	0
74469425	PSUKnabenB	RESTRICTED	SUBSCRIBERS	45	0
88274857	ncredicreatorgroup	RESTRICTED	SUBSCRIBERS	44	0
8078066	kendo-regensburg	RESTRICTED	SUBSCRIBERS	56	0
9352512	mainzelmaedchen	RESTRICTED	SUBSCRIBERS	41	0
75957999	loklibuda	RESTRICTED	SUBSCRIBERS	42	0
19476655	koelle-global	RESTRICTED	SUBSCRIBERS	40	0
11948174	misdroyerfreunde	RESTRICTED	SUBSCRIBERS	37	0
15136063	chorlorado	RESTRICTED	SUBSCRIBERS	35	0
8807452	schwertbrueder_giessen	RESTRICTED	SUBSCRIBERS	35	0
9820835	4nmore	RESTRICTED	SUBSCRIBERS	31	0
21272884	lt-wab	RESTRICTED	SUBSCRIBERS	31	0
27618470	glaukos	OPEN	SUBSCRIBERS	55	0
4434076	E38	RESTRICTED	SUBSCRIBERS	26	0
20850267	Hexenstich	RESTRICTED	SUBSCRIBERS	381	0
16987061	SCN-Info	RESTRICTED	SUBSCRIBERS	286	0
12700257	Folkies	OPEN	SUBSCRIBERS	291	0
12982483	espanol_aleman_04	RESTRICTED	SUBSCRIBERS	440	0
3926588	irish-trad-d	OPEN	SUBSCRIBERS	403	0
9155621	wollkiste	RESTRICTED	SUBSCRIBERS	288	0
21477032	paderaktiv	RESTRICTED	SUBSCRIBERS	205	0
82975609	medi-SS2012	RESTRICTED	SUBSCRIBERS	277	0
7490089	slav-mail	OPEN	ALL	332	0
87159974	medi-ss2013	RESTRICTED	SUBSCRIBERS	247	0
11882439	Magie_Qabbalah	OPEN	SUBSCRIBERS	440	0
10887319	thk_alumni	RESTRICTED	SUBSCRIBERS	338	0
10907759	uebersetzerforum-rhein-ruhr	RESTRICTED	SUBSCRIBERS	288	0
31801501	mediWS2009	RESTRICTED	SUBSCRIBERS	285	0
86876048	sgialumni_Germany	RESTRICTED	MODERATORS	226	0
18207444	kohorte11	OPEN	SUBSCRIBERS	307	0
25025075	DAV-SW	RESTRICTED	ALL	231	0
89638827	medi_WS2013	RESTRICTED	ALL	218	0
5853340	forumwissenschaft	RESTRICTED	ALL	374	0
90270777	schwarze_frauen	RESTRICTED	MODERATORS	209	0
9170247	mir-extrachor	RESTRICTED	SUBSCRIBERS	167	0
16950040	jugcologne	OPEN	ALL	267	0
84506442	paarwelt	RESTRICTED	ALL	254	0
86633610	rkstgt	RESTRICTED	SUBSCRIBERS	206	0
22991170	bid_muenchenchuud	OPEN	ALL	247	0
90830522	medi_ss2014	RESTRICTED	SUBSCRIBERS	202	0
86154074	Frauenbraten	RESTRICTED	SUBSCRIBERS	239	0
90930260	TSVSollnBB	RESTRICTED	SUBSCRIBERS	200	0
235037	Electrofixx	RESTRICTED	SUBSCRIBERS	312	0
22691689	Nppgermany	RESTRICTED	SUBSCRIBERS	195	0
8766733	cusa-gruppe	RESTRICTED	SUBSCRIBERS	210	0
1808222	ssg-karate	RESTRICTED	MODERATORS	220	0
9791007	CODA-d-a-ch	RESTRICTED	SUBSCRIBERS	192	0
15236539	Restedecken	RESTRICTED	ALL	282	0
14829362	swinginfreiburg	RESTRICTED	SUBSCRIBERS	232	0
28512	seth	RESTRICTED	SUBSCRIBERS	254	0
21360898	Kohorte-12	OPEN	SUBSCRIBERS	282	0
8384864	highend_radio	RESTRICTED	SUBSCRIBERS	250	0
38738043	medi-SS2010	RESTRICTED	SUBSCRIBERS	189	0
73770718	medi-SS2011	RESTRICTED	SUBSCRIBERS	205	0
84698234	think_city	RESTRICTED	SUBSCRIBERS	84	0
4563360	Fischer-Dieskau_Forum	RESTRICTED	ALL	91	0
20787841	Sie_ist_staerker_als_ich	OPEN	ALL	275	0
83797644	kohorte18	OPEN	ALL	187	0
14389594	goettinger_forststudenten	OPEN	SUBSCRIBERS	234	0
24058338	bayernoeb	OPEN	SUBSCRIBERS	200	0
8732599	L_TSV_K	RESTRICTED	SUBSCRIBERS	51	0
10189997	fiwiI_hiwis	OPEN	SUBSCRIBERS	12	0
2858086	SONNEnews	OPEN	SUBSCRIBERS	155	0
10003994	Monarchie_der_Zukunft	RESTRICTED	ALL	208	0
10119358	nlc-news	RESTRICTED	SUBSCRIBERS	187	0
13389654	berlin-ultimate	RESTRICTED	SUBSCRIBERS	156	0
86914911	freiburg-smd	OPEN	MODERATORS	145	0
73587032	eifelvulkane	OPEN	ALL	139	0
21090073	torpedophoenix	RESTRICTED	SUBSCRIBERS	160	0
11196555	JusoUB-MiLk	RESTRICTED	SUBSCRIBERS	166	0
8015772	club-dialektik-termine	OPEN	SUBSCRIBERS	159	0
73962312	Kohorte-16	OPEN	ALL	180	0
13774482	act-de	RESTRICTED	SUBSCRIBERS	156	0
11552446	gfktrainerausbildung	RESTRICTED	SUBSCRIBERS	177	0
14372441	SFMK	RESTRICTED	SUBSCRIBERS	136	0
57406709	Fcb-region-ofr	RESTRICTED	ALL	146	0
11967402	Lachesis_Homoeo	RESTRICTED	SUBSCRIBERS	124	0
21360871	Kohorte-10	OPEN	SUBSCRIBERS	247	0
9437140	tabletop-de	RESTRICTED	SUBSCRIBERS	189	0
76655777	diespielwiese	OPEN	ALL	154	0
3942480	produktionstechnik	RESTRICTED	SUBSCRIBERS	151	0
25055119	PT_and_friends	RESTRICTED	SUBSCRIBERS	152	0
8319689	planetarium-online	RESTRICTED	SUBSCRIBERS	171	0
20555124	SF_Paten	RESTRICTED	SUBSCRIBERS	130	0
21308780	tierrechte_west	OPEN	SUBSCRIBERS	104	0
240975	AnsbacherimAusland	RESTRICTED	SUBSCRIBERS	147	0
14164896	fs-medizin-goe	RESTRICTED	SUBSCRIBERS	116	0
7323669	tablerondeffm	RESTRICTED	SUBSCRIBERS	121	0
3167641	abitur-in-rom	RESTRICTED	SUBSCRIBERS	167	0
17351592	vensog	RESTRICTED	MODERATORS	139	0
14411982	FOEJ-Netzwerk	RESTRICTED	ALL	163	0
12245904	verwalterdiskussion	RESTRICTED	SUBSCRIBERS	187	0
21724720	jbug-munich	OPEN	ALL	135	0
11766108	jolu_vs_space	OPEN	SUBSCRIBERS	389	0
21360907	Kohorte-14	OPEN	SUBSCRIBERS	186	0
24979991	ponyplaysachsen	OPEN	ALL	186	0
23165974	cameroon-darmstadt-electrotech	RESTRICTED	SUBSCRIBERS	111	0
9039943	Footy-Hamburg	RESTRICTED	SUBSCRIBERS	117	0
9647536	dlrg-hasue	OPEN	SUBSCRIBERS	107	0
13285233	bonnjuggling	RESTRICTED	SUBSCRIBERS	103	0
3580949	gau-wartburg	RESTRICTED	SUBSCRIBERS	103	0
3723475	spieli_tt	RESTRICTED	SUBSCRIBERS	82	0
8827535	mainz-ultimate	OPEN	SUBSCRIBERS	123	0
9726034	Dorfjugend_Esthal	RESTRICTED	SUBSCRIBERS	113	0
90061911	diaperpunishment	OPEN	ALL	105	0
73747717	HDF-Berlin	RESTRICTED	MODERATORS	101	0
3533375	kleinplaneten	RESTRICTED	SUBSCRIBERS	114	0
14979745	unterbacher_see	RESTRICTED	SUBSCRIBERS	248	0
70951655	konsequentervater	OPEN	ALL	130	0
21799512	NETZWERK-KAMERUN	RESTRICTED	SUBSCRIBERS	116	0
15096403	rodaberlin	OPEN	SUBSCRIBERS	151	0
11569999	frisbee-freestyle	RESTRICTED	SUBSCRIBERS	137	0
15897987	MarceloAlvarezFans	RESTRICTED	SUBSCRIBERS	127	0
21317592	START-Niedersachsen	RESTRICTED	SUBSCRIBERS	115	0
6524391	Jusos-KA-Land	RESTRICTED	SUBSCRIBERS	125	0
21102063	eineschule-nrw	RESTRICTED	ALL	121	0
17095223	Miniaturgarten	RESTRICTED	SUBSCRIBERS	112	0
21370594	Crew2007-2008	RESTRICTED	SUBSCRIBERS	114	0
11948570	BiNe-Nachrichten	OPEN	MODERATORS	135	0
11604449	unischwimmer	OPEN	SUBSCRIBERS	155	0
9212927	seagulls_hamburg	RESTRICTED	SUBSCRIBERS	92	0
3719114	rumaenisch	RESTRICTED	SUBSCRIBERS	106	0
16259143	HBGermanFamilies	RESTRICTED	SUBSCRIBERS	87	0
22268434	miniaturisten	RESTRICTED	SUBSCRIBERS	87	0
19281083	Feuerwehr-Koenigshofen-Verein	OPEN	MODERATORS	88	0
6157391	tubs_taekwondo	RESTRICTED	SUBSCRIBERS	97	0
11948551	frauen_im_dvw	RESTRICTED	SUBSCRIBERS	84	0
20097353	dfc-muenchen	RESTRICTED	SUBSCRIBERS	85	0
22615364	ultimate-ulm	RESTRICTED	SUBSCRIBERS	110	0
8592585	kira-liste	RESTRICTED	SUBSCRIBERS	138	0
9684475	Makaria	RESTRICTED	SUBSCRIBERS	87	0
4587326	eblah	RESTRICTED	MODERATORS	105	0
6478645	matador_baukasten	OPEN	SUBSCRIBERS	139	0
2347893	designabsolventen	OPEN	SUBSCRIBERS	109	0
19375684	Schwarm01	RESTRICTED	SUBSCRIBERS	90	0
12648036	maschentreff	RESTRICTED	SUBSCRIBERS	118	0
23220169	DCF_auf_Deutsch	OPEN	SUBSCRIBERS	104	0
4773379	ifjusagicsoport_koeln	RESTRICTED	SUBSCRIBERS	88	0
1877192	arge-erziehungshilfe	RESTRICTED	SUBSCRIBERS	122	0
10895216	mobilfunk_newsletter	RESTRICTED	ALL	136	0
83250114	politik_trans	RESTRICTED	SUBSCRIBERS	89	0
10008864	Freundschaftstuecher	RESTRICTED	SUBSCRIBERS	19	0
10063377	binatsnfriends	OPEN	SUBSCRIBERS	228	0
7192704	smd-siegen	RESTRICTED	SUBSCRIBERS	80	0
81207960	G8-Pappnasen	RESTRICTED	SUBSCRIBERS	59	0
8735778	makaria-guestphalia	RESTRICTED	SUBSCRIBERS	81	0
3795666	Bachblueten	RESTRICTED	SUBSCRIBERS	116	0
17301404	duefo	RESTRICTED	SUBSCRIBERS	86	0
381681	mgmu	RESTRICTED	SUBSCRIBERS	86	0
14946129	Barfuss-in-Hameln	RESTRICTED	ALL	159	0
19747745	jc-esthal	RESTRICTED	MODERATORS	77	0
21314436	umweltinfo-gablitz	RESTRICTED	SUBSCRIBERS	84	0
17572376	voynich-de	RESTRICTED	SUBSCRIBERS	94	0
11665929	tubesundBilderSammelsucht	RESTRICTED	SUBSCRIBERS	99	0
13834676	geckobt	RESTRICTED	SUBSCRIBERS	90	0
86633638	aiesechalle	OPEN	ALL	72	0
24379301	Kagsu	RESTRICTED	SUBSCRIBERS	74	0
86955837	Udon-News-Taeglich	OPEN	ALL	68	0
44426885	slamheroldsberg	OPEN	ALL	79	0
9266218	anskarmarburg	RESTRICTED	SUBSCRIBERS	68	0
19730347	spielgruppe-helsinki	RESTRICTED	SUBSCRIBERS	87	0
13979780	mio-Freiburg	RESTRICTED	SUBSCRIBERS	67	0
17516360	jusosrtk	RESTRICTED	SUBSCRIBERS	74	0
17656729	Trapez	OPEN	SUBSCRIBERS	95	0
20215548	sozialistische-linke-hamburg-infos	RESTRICTED	SUBSCRIBERS	71	0
11874239	Jusos-Minden	RESTRICTED	SUBSCRIBERS	72	0
20216737	Feldrenner_eV	RESTRICTED	SUBSCRIBERS	63	0
75691764	WCPCA_de	RESTRICTED	SUBSCRIBERS	70	0
9309706	psychologie_abschluss	RESTRICTED	SUBSCRIBERS	63	0
6166466	JHG-DD	RESTRICTED	SUBSCRIBERS	77	0
16467523	sseti-prop-esmo	OPEN	SUBSCRIBERS	85	0
15559989	Ellental87	RESTRICTED	ALL	91	0
11189312	diekindergruppe	RESTRICTED	SUBSCRIBERS	53	0
8508211	fhib-bid	RESTRICTED	SUBSCRIBERS	98	0
87069709	taekwondo-berlin	RESTRICTED	SUBSCRIBERS	61	0
74316523	unigruppe_ibk	OPEN	SUBSCRIBERS	76	0
18193874	sportfreundefriedrichspark	RESTRICTED	SUBSCRIBERS	84	0
62611353	Schlossparkkicker	RESTRICTED	SUBSCRIBERS	67	0
19033267	trommelgebonnel	RESTRICTED	ALL	79	0
86966921	regim_astro	RESTRICTED	SUBSCRIBERS	59	0
13949755	kchor_chriki	RESTRICTED	SUBSCRIBERS	68	0
4761950	rudern-in-hessen	OPEN	SUBSCRIBERS	89	0
